objectid,subject,format,filename,date,title,NTEEC,NAICS,legal_title,ADSTREET,PHSTREET,adcity,ADSTATE,ADZIP,ADZIP5,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,TAXPER15,INCOMECD15,INCOME15,REVENUE15,longitude,latitude,AAMREG,LOCALE4,GSTREET,GCITY,GSTATE,GZIP5,
8404800049,General Museums,image/jpg,demo_001.jpg,,SPACE CENTER HOUSTON,,,SPACE CENTER HOUSTON,1601 NASA PARKWAY,1601 NASA PARKWAY,HOUSTON,TX,77058,77058,HOUSTON,TX,77058,77058,2812442120,HTTP://SPACECENTER.ORG,,,,,-95.09878,29.54857,5,1,1601 NASA PARKWAY,HOUSTON,TX,77058,
8404800442,Historical Societies,image/jpg,demo_001.jpg,2010,SPACE SHUTTLE COLUMBIA NATIONAL,A80,541710,SPACE SHUTTLE COLUMBIA NATIONAL MEMORIAL FUND,108 E HOSPITAL ST 100,,NACOGDOCHES,TX,75961-5250,75961,,,,,,,201412,0,0,0,-94.65462,31.60457,5,3,108 E HOSPITAL ST 100,NACOGDOCHES,TX,75961,
8404800024,General Museums,image/jpg,demo_001.jpg,,SPANISH GOVERNOR'S PALACE,,,SPANISH GOVERNOR'S PALACE,105 PLAZA DE ARMAS,,SAN ANTONIO,TX,78205,78205,,,,,2102240601,HTTP://WWW.SANANTONIO.GOV/HOME/ERROR.ASPX?ASPXERRORPATH=/DTOPS/PARKS_PLAZAS/GOVERNORSPALACE.ASPX,,,,,-98.49564,29.42491,5,1,105 PLAZA DE ARMAS,SAN ANTONIO,TX,78205,
8409501806,General Museums,image/jpg,demo_001.jpg,,SPINDLETOP - GLADYS CITY BOOMTOWN MUSEUM,,,SPINDLETOP/GLADYS CITY BOOMTOWN MUSEUM,5550 JIMMY SIMMONS BLVD,,BEAUMONT,TX,77705,77705,,,,,4098801750,HTTP://WWW.SPINDLETOP.ORG,,,,,-94.13219,29.99654,5,4,5550 JIMMY SIMMONS BLVD,BEAUMONT,TX,77705,
8404800070,General Museums,image/jpg,demo_001.jpg,,SPRADLEY TELEPHONE MUSEUM,,,SPRADLEY TELEPHONE MUSEUM,921 W 3RD ST,,MC GREGOR,TX,76657,76657,,,,,2548403482,,,,,,-97.41291,31.43727,5,3,921 W 3RD ST,MC GREGOR,TX,76657,
8404801397,Historical Societies,image/jpg,demo_001.jpg,1965,SPRING CREEK COUNTY HISTORICAL ASSOCIATION,A82,712110,SPRING CREEK COUNTY HISTORICAL ASSOCIATION,PO BOX 457,510 N PINE,TOMBALL,TX,77377-0457,77377,TOMBALL,TX,77377-0457,77377,2812552148,HTTP://TOMBALLMUSEUMCENTER.ORG/,201312,3,72203,72203,-95.61979,30.09932,5,2,510 N PINE,TOMBALL,TX,77377,
8404800638,Historical Societies,image/jpg,demo_001.jpg,2009,SPRING CREEK MODEL RAILROAD CLUB,A82,,SPRING CREEK MODEL RAILROAD CLUB,116 WORCHESTER LANE,,ALLEN,TX,75081-3519,75081,,,,,,,201312,0,0,0,-96.64346,33.09825,5,2,116 WORCHESTER LN,ALLEN,TX,75002,
8404801908,Historical Societies,image/jpg,demo_001.jpg,1992,SPRING HISTORICAL AND GENEALOGICAL SOCIETY,,712120,SPRING HISTORICAL AND GENEALOGICAL SOCIETY,PO BOX 694,,SPRING,TX,77383,77383,,,,,,,201403,0,0,0,-95.43338,30.07724,5,2,PO BOX 694,SPRING,TX,77383,
8404800051,General Museums,image/jpg,demo_001.jpg,,SPRINGTOWN LEGENDS MUSEUM,,,SPRINGTOWN LEGENDS MUSEUM,839 N MAIN ST,,SPRINGTOWN,TX,76082,76082,,,,,8175235939,,,,,,-97.68605,32.97767,5,3,839 N MAIN ST,SPRINGTOWN,TX,76082,
8404801758,General Museums,image/jpg,demo_001.jpg,1999,SPUR-DICKENS COUNTY MUSEUM,A50,712110,SPUR-DICKENS COUNTY MUSEUM,PO BOX 303,,SPUR,TX,79370,79370,,,,,,,201412,0,0,0,-100.87586,33.47679,5,4,PO BOX 303,SPUR,TX,79370,
8404801228,Historical Societies,image/jpg,demo_001.jpg,1993,ST JOHN THE EVANGELIST ROMAN CATHOLIC CHURCH,A99,813110,SAINT JOHN EVENGELIST CATHOLIC CHURCH HISTORICAL ASSOCIATIO,202 CR 450,,HONDO,TX,78861,78861,,,,,,,201312,0,0,0,-99.14198,29.34057,5,3,1204 27TH ST,HONDO,TX,78861,
8404800419,Historical Societies,image/jpg,demo_001.jpg,2004,STAFFORD HISTORICAL SOCIETY,A80,,STAFFORD HISTORICAL SOCIETY,PO BOX 2286,,STAFFORD,TX,77497-2286,77497,,,,,2814997549,,201312,0,0,0,-95.5696,29.63597,5,2,PO BOX 2286,STAFFORD,TX,77497,
8404800064,General Museums,image/jpg,demo_001.jpg,,STANZEL MODEL AIRCRAFT MUSEUM,,,STANZEL MODEL AIRCRAFT MUSEUM,311 BAUMGARTEN ST,,SCHULENBURG,TX,78956,78956,,,,,9797436559,HTTP://WWW.STANZELMUSEUM.ORG,,,,,-96.90194,29.67692,5,3,311 BAUMGARTEN ST,SCHULENBURG,TX,78956,
8404801777,Historical Societies,image/jpg,demo_001.jpg,2001,STAR HISTORICAL MUSEUM,A50,712110,STAR HISTORICAL MUSEUM INC,PO BOX 356,23200 PARK ROAD 12,STAR,TX,76880-0356,76880,WASHINGTON,TX,76880-0356,76880,9368782461,HTTP://WWW.STARMUSEUM.ORG/,201312,0,0,0,-98.41453,31.47907,5,4,23200 PARK ROAD 12,WASHINGTON,TX,76880,
8409501808,General Museums,image/jpg,demo_001.jpg,,STAR OF THE REPUBLIC MUSEUM,,,STAR OF THE REPUBLIC MUSEUM,23400 PARK ROAD,,WASHINGTON,TX,77880,77880,,,,,9368782214,,,,,,-96.19086,30.28726,5,4,23400 PARK ROAD,WASHINGTON,TX,77880,
8404800079,General Museums,image/jpg,demo_001.jpg,,STATION MUSEUM OF CONTEMPORARY ART,,,STATION MUSEUM OF CONTEMPORARY ART,1502 ALABAMA ST,,HOUSTON,TX,77004,77004,,,,,7135296900,HTTP://WWW.STATIONMUSEUM.COM,,,,,-95.37564,29.73518,5,1,1502 ALABAMA ST,HOUSTON,TX,77004,
8404800056,General Museums,image/jpg,demo_001.jpg,,STATIONMASTERS HOUSE MUSEUM,,,STATIONMASTERS HOUSE MUSEUM,30 TOWNSEND ST,,SPEARMAN,TX,79081,79081,,,,,8066593008,HTTP://TEXASPLAINSTRAIL.COM/PLAN-YOUR-ADVENTURE/HISTORIC-SITES-AND-CITIES/SITES/STATIONMASTERS-HOUSE-MUSEUM,,,,,-101.1973,36.1974,5,3,30 TOWNSEND ST,SPEARMAN,TX,79081,
8404800445,Historical Societies,image/jpg,demo_001.jpg,2004,STEPHEN F AUSTIN FIVE HUNDRED,A84,,STEPHEN F AUSTIN FIVE HUNDRED,PO BOX 703,,ANGLETON,TX,77516-0703,77516,,,,,,,201412,3,25578,25291,-95.43162,29.18166,5,2,PO BOX 703,ANGLETON,TX,77516,
8404801852,Historical Societies,image/jpg,demo_001.jpg,1966,STEPHENVILLE HISTORICAL HOUSE MUSEUM,A50,712110,STEPHENVILLE HISTORICAL HOUSE MUSEUM,525 E WASHINGTON ST,,STEPHENVILLE,TX,76401-4439,76401,,,,,2549655880,,201406,4,110047,109903,-98.19913,32.22224,5,3,525 E WASHINGTON ST,STEPHENVILLE,TX,76401,
8404801619,Historical Societies,image/jpg,demo_001.jpg,1991,STERLING COUNTY HISTORICAL SOCIETY,A20,,STERLING COUNTY HISTORICAL SOCIETY INC,PO BOX 56,,STERLING CITY,TX,76951,76951,,,,,,,201409,0,0,0,-101.09409,31.90024,5,4,PO BOX 56,STERLING CIT,TX,76951,
8404800069,General Museums,image/jpg,demo_001.jpg,2000,STERLING MCCALL OLD CAR MUSEM,B11,712110,STERLING MCCALL FAMILY FOUNDATION,4212 S STATE HIGHWAY 237,,ROUND TOP,TX,78954,78954,,,,,9792495089,,201404,5,927714,,-95.58026,29.7535,5,1,11519 LAKESIDE PLACE DR,HOUSTON,TX,77077,
8404800035,General Museums,image/jpg,demo_001.jpg,,STERN-HOYA MUSEUM & LIBRARY,,,STERN-HOYA MUSEUM & LIBRARY,PO BOX 635030,21 S LANANA STREET,NACOGDOCHES,TX,75963-5030,75963,NACOGDOCHES,TX,75963-5030,75963,9365605426,HTTP://WWW.CI.NACOGDOCHES.TX.US/INDEX.ASPX?NID=696,,,,,-94.63732,31.63209,5,4,21 S LANANA STREET,NACOGDOCHES,TX,75963,
8404800057,Historical Societies,image/jpg,demo_001.jpg,,STEVES HOMESTEAD,,,STEVES HOMESTEAD,509 KING WILLIAM,,SAN ANTONIO,TX,78204,78204,,,,,2102279160,,,,,,-98.49498,29.41265,5,1,509 KING WILLIAM,SAN ANTONIO,TX,78204,
8404800078,General Museums,image/jpg,demo_001.jpg,,STILLMAN HOUSE MUSEUM,,,STILLMAN HOUSE MUSEUM,1325 E WASHINGTON ST,,BROWNSVILLE,TX,78520,78520,,,,,9565423929,HTTP://BROWNSVILLEHISTORY.ORG,,,,,-97.49596,25.90063,5,1,1325 E WASHINGTON ST,BROWNSVILLE,TX,78520,
8404801259,General Museums,image/jpg,demo_001.jpg,,STOCKDALE MUSEUM ASSOCIATION,,,STOCKDALE MUSEUM ASSOCIATION,PO BOX 352,PO BOX 352,STOCKDALE,TX,78160,78160,STOCKDALE,TX,78160,78160,,,,,,,-97.94227,29.26302,5,4,PO BOX 352,STOCKDALE,TX,78160,
8404800031,General Museums,image/jpg,demo_001.jpg,,STOCKYARDS MUSEUM,,,STOCKYARDS MUSEUM,131 E EXCHANGE AVE,131 E EXCHANGE AVE,FORT WORTH,TX,76164,76164,FORT WORTH,TX,76164,76164,8173364373,HTTP://WWW.STOCKYARDSMUSEUM.ORG,,,,,-97.34859,32.78898,5,1,131 E EXCHANGE AVE,FORT WORTH,TX,76164,
8409501814,General Museums,image/jpg,demo_001.jpg,,STONE FORT MUSEUM,,,STONE FORT MUSEUM,1808 ALUMNI DRIVE,,NACOGDOCHES,TX,75961,75961,,,,,9364682408,HTTP://WWW.SFASU.EDU/STONEFORT/,,,,,-94.61392,31.59014,5,4,1808 ALUMNI DRIVE,NACOGDOCHES,TX,75961,
8404800966,General Museums,image/jpg,demo_001.jpg,,STONE MOUNTAIN AVIATION MUSEUM,,,STONE MOUNTAIN AVIATION MUSEUM INC,12510 SOUTH GREEN DR SUITE,,HOUSTON,TX,77034,77034,,,,,,,,,,,-95.21545,29.61971,5,1,12510 SOUTH GREEN DR SUITE,HOUSTON,TX,77034,
8404800768,Historical Societies,image/jpg,demo_001.jpg,2011,STONEWALL COUNTY HISTORICAL COMMISSION,A80,712120,STONEWALL COUNTY HISTORICAL COMMISSION,PO BOX 129,,ASPERMONT,TX,79502-0129,79502,,,,,,,201312,0,0,0,-100.24997,33.15283,5,4,PO BOX 129,ASPERMONT,TX,79502,
8404801231,Historical Societies,image/jpg,demo_001.jpg,1995,STONEWALL HERITAGE SOCIETY,A82,712120,STONEWALL HERITAGE SOCIETY,PO BOX 344,P O BOX 974,STONEWALL,TX,78671-0344,78671,STONEWALL,TX,78671-0344,78671,8306442442,,201412,0,0,0,-98.63878,30.21284,5,4,P O BOX 974,STONEWALL,TX,78671,
8404801668,Historical Societies,image/jpg,demo_001.jpg,1995,STRAIN FARMSTEAD HISTORICAL RESTORATION CORP,Z99,712120,STRAIN FARMSTEAD HISTORICAL RESTORATION CORP,PO BOX 616,,LANCASTER,TX,75146,75146,,,,,,,201312,0,0,0,-96.75428,32.59155,5,2,PO BOX 616,LANCASTER,TX,75146,
8404800957,History Museums,image/jpg,demo_001.jpg,2006,STRAWN HISTORICAL MUSEUM,A54,712110,STRAWN HISTORICAL MUSEUM,PO BOX 179,118 EAST HOUSLEY ST,STRAWN,TX,76475-0179,76475,STRAWN,TX,76475-0179,76475,,HTTP://WWW.STRAWNTX.COM,201412,0,0,0,-98.48837,32.69422,5,4,118 EAST HOUSLEY ST,STRAWN,TX,76475,
8409501237,History Museums,image/jpg,demo_001.jpg,1991,STRECKER MUSEUM-GOVERNOR BILL AND VARA DANIEL HISTORIC VILLAGE,B43,611310,BAYLOR UNIVERSITY,1300 S UNIVERSITY PARKS,,WACO,TX,76706,76706,,,,,2547101110,HTTP://WWW.BAYLOR.EDU/MAYBORN/INDEX.PHP?ID=15537,201405,9,867057457,840046127,-97.12248,31.54632,5,4,1 BEAR PL UNIT 97043,WACO,TX,76798,
8404800687,Historical Societies,image/jpg,demo_001.jpg,2009,STREETMAN HISTORICAL ASSOCIATION,A80,,STREETMAN HISTORICAL ASSOCIATION INC,PO BOX 246,,STREETMAN,TX,75859,75859,,,,,9035992521,,201412,0,0,0,-96.21226,31.91872,5,4,PO BOX 246,STREETMAN,TX,75859,
8404801158,General Museums,image/jpg,demo_001.jpg,1987,SUSTAINABLE FOOD CENTER,C41,712130,SUSTAINABLE FOOD CENTER INC,1106 CLAYTON LANE,,AUSTIN,TX,78723-1066,78723,,,,,5122360074,HTTP://SUSTAINABLEFOODCENTER.ORG/,201406,6,2708947,2682117,-97.71245,30.27898,5,1,2921 E 17TH ST BLDG C,AUSTIN,TX,78702,
8404801222,History Museums,image/jpg,demo_001.jpg,1993,SUTHERLAND SPRINGS HISTORICAL MUSEUM,A54,712110,SUTHERLAND SPRINGS HISTORICAL MUSEUM,PO BOX 334,PO BOX 334,SUTHERLAND SPRINGS,TX,78161-0334,78161,SUTHERLAND SPRINGS,TX,78161-0334,78161,,HTTP://WWW.SSMUSEUM.ORG/,201412,0,0,0,-98.21766,29.42722,5,4,PO BOX 334,SUTHERLAND SPRINGS,TX,78161,
8404801439,Historical Societies,image/jpg,demo_001.jpg,1987,SUTTON COUNTY HISTORICAL SOCIETY,A80,,SUTTON COUNTY HISTORICAL SOCIETY,PO BOX 885,307 E OAK ST,SONORA,TX,76950-0885,76950,SONORA,TX,76950-0885,76950,3253875084,,201312,3,63978,60651,-100.64382,30.57315,5,3,307 E OAK ST,SONORA,TX,76950,
8404801436,History Museums,image/jpg,demo_001.jpg,1970,SWENSON MEMORIAL MUSEUM OF STEPHENS COUNTY,A54,712110,SWENSON MEMORIAL MUSEUM OF STEPHENS COUNTY INC,PO BOX 1638,16 W WALKER ST,BRECKENRIDGE,TX,76424-1638,76424,BRECKENRIDGE,TX,76424-1638,76424,2545598471,HTTP://WWW.BRECKENRIDGETEXAS.COM/ATTRACTIONDETAIL.ASP?AID=2,201312,0,0,0,-98.91631,32.75846,5,3,16 W WALKER ST,BRECKENRIDGE,TX,76424,
8404800640,General Museums,image/jpg,demo_001.jpg,2008,SWIMMING AND DIVING HALL OF FAME OF TEXAS,A50,712110,SWIMMING AND DIVING HALL OF FAME OF TEXAS INC,45 LAKE FOREST CIR,,CONROE,TX,77384-3129,77384,,,,,,HTTP://WWW.TSDHOF.ORG,201412,0,0,0,-95.53914,30.26187,5,4,45 LAKE FOREST CIR,CONROE,TX,77384,
8404801491,General Museums,image/jpg,demo_001.jpg,1981,SWISHER COUNTY ARCHIVES AND MUSEUM ASSOCIATION,A50,712110,SWISHER COUNTY ARCHIVES AND MUSEUM ASSOCIATION,PO BOX 445,127 SOUTHWEST 2ND STREET,TULIA,TX,79088,79088,TULIA,TX,79088,79088,8069952819,HTTP://WWW.SWISHERCOUNTYMUSEUM.ORG/,201412,0,0,0,-101.76481,34.53591,5,3,127 SOUTHWEST 2ND STREET,TULIA,TX,79088,
8404800045,General Museums,image/jpg,demo_001.jpg,,SWISHER COUNTY MUSEUM,,,SWISHER COUNTY MUSEUM,127 SW 2ND ST,,TULIA,TX,79088,79088,,,,,8069952819,HTTP://WWW.SWISHERCOUNTYMUSEUM.ORG,,,,,-101.76481,34.53591,5,4,127 SW 2ND ST,TULIA,TX,79088,
8409501281,Historical Societies,image/jpg,demo_001.jpg,,T-ANCHOR RANCH HOUSE,,,T-ANCHOR RANCH HOUSE,2501 4TH AVE,,CANYON,TX,79016,79016,,,,,,,,,,,-101.91929,34.98346,5,3,2501 4TH AVE,CANYON,TX,79016,
8404801086,General Museums,image/jpg,demo_001.jpg,2013,TAFT BLACKLAND MUSEUM,A50,712110,TAFT BLACKLAND MUSEUM INC,301 GREEN AVE,,TAFT,TX,78390-2707,78390,,,,,3615282206,HTTP://BLACKLANDMUSEUM.COM,201309,0,0,0,-97.39439,27.97964,5,3,301 GREEN AVE,TAFT,TX,78390,
8404800042,General Museums,image/jpg,demo_001.jpg,,TAHOKA PIONEER MUSEUM,,,TAHOKA PIONEER MUSEUM,1600 W LOCKWOOD,,TAHOKA,TX,79373,79373,,,,,8065615339,,,,,,-101.82449,33.18912,5,4,1600 W LOCKWOOD,TAHOKA,TX,79373,
8404801801,Historical Societies,image/jpg,demo_001.jpg,2004,TALCO HISTORICAL MUSEUM,A50,712110,TALCO HISTORICAL MUSEUM,PO BOX 683,,TALCO,TX,75487,75487,,,,,,,201412,0,0,0,-95.15549,33.33269,5,4,PO BOX 683,TALCO,TX,75487,
8404801783,Historical Societies,image/jpg,demo_001.jpg,2001,TARRANT COUNTY ARCHEOLOGICAL SOCIETY,A80,712120,TARRANT COUNTY ARCHEOLOGICAL SOCIETY,3515 ASHLEY ST,3500 CAMP BOWIE BLVD,ARLINGTON,TX,76016-2774,76016,FORT WORTH,TX,76016-2774,76016,,,201412,0,0,0,-97.36903,32.74954,5,1,3500 CAMP BOWIE BLVD,FORT WORTH,TX,76016,
8404801514,Historical Societies,image/jpg,demo_001.jpg,1982,TARRANT COUNTY BLACK HISTORICAL AND GENEALOGICAL SOCIETY,,,TARRANT COUNTY BLACK HISTORICAL AND GENEALOGICAL SOCIETY IN,1020 E HUMBOLT,1020 E HUMBOLT ST,FORT WORTH,TX,76105,76105,FORT WORTH,TX,76105,76105,8173326049,,201406,0,0,0,-97.3152,32.73429,5,1,1020 E HUMBOLT ST,FORT WORTH,TX,76105,
8404801502,Historical Societies,image/jpg,demo_001.jpg,1980,TARRANT COUNTY HISTORICAL SOCIETY,A82,,TARRANT COUNTY HISTORICAL SOCIETY INC,3637 MANDERLY PL,,FORT WORTH,TX,76109,76109,,,,,,,201312,0,0,0,-97.36169,32.7519,5,1,PO BOX 470962,FORT WORTH,TX,76147,
8404801095,Historical Societies,image/jpg,demo_001.jpg,1980,TAYLOR CONSERVATION AND HISTORICAL SOCIETY,A80,514120,TAYLOR CONSERVATION AND HISTORICAL SOCIETY,PO BOX 385,,TAYLOR,TX,76574-0385,76574,,,,,,HTTP://TAYLORHERITAGESOCIETY.ORG/,201312,0,0,0,-97.40687,30.58114,5,3,PO BOX 385,TAYLOR,TX,76574,
8404800839,Historical Societies,image/jpg,demo_001.jpg,2002,TEAGUE HISTORICAL PRESERVATION SOCIETY,A80,,TEAGUE HISTORICAL PRESERVATION SOCIETY INC,PO BOX 66,,TEAGUE,TX,75860-0066,75860,,,,,,,201312,0,0,0,-96.29284,31.63046,5,3,PO BOX 66,TEAGUE,TX,75860,
8404801980,General Museums,image/jpg,demo_001.jpg,,TEAGUE SCHOOLS MUSEUM,,,TEAGUE SCHOOLS MUSEUM,608 CEDAR ST,,TEAGUE,TX,75860,75860,,,,,,,,,,,-96.28048,31.62784,5,3,608 CEDAR ST,TEAGUE,TX,75860,
8404801287,General Museums,image/jpg,demo_001.jpg,1998,TEJANO ARTIST MUSIC MUSEUM,A50,712110,TEJANO ARTIST MUSIC MUSEUM INC,2908 OVERDALE RD,,AUSTIN,TX,78723-4727,78723,,,,,5129283122,,201412,0,0,0,-97.68228,30.30265,5,1,2908 OVERDALE RD,AUSTIN,TX,78723,
8404801906,Historical Societies,image/jpg,demo_001.jpg,2013,TEJANO ASSOCIATION FOR HISTORICAL PRESERVATION,A80,710000,TEJANO ASSOCIATION FOR HISTORICAL PRESERVATION INC,PO BOX 231021,,HOUSTON,TX,77223-1021,77223,,,,,,,201312,0,0,0,-95.32068,29.72766,5,1,PO BOX 231021,HOUSTON,TX,77223,
8404800797,Historical Societies,image/jpg,demo_001.jpg,2007,TEJANO GENEALOGY SOCIETY OF AUSTIN,A80,712120,TEJANO GENEALOGY SOCIETY OF AUSTIN,PO BOX 151537,,AUSTIN,TX,78715-1537,78715,,,,,,HTTP://TGSAUSTIN.ORG/,201409,0,0,0,-97.80871,30.19805,5,1,PO BOX 151537,AUSTIN,TX,78715,
8404800048,General Museums,image/jpg,demo_001.jpg,,TELEPHONE MUSEUM,,,TELEPHONE MUSEUM,1714 ASHLAND ST,,HOUSTON,TX,77008,77008,,,,,7138619784,HTTP://HOUSTONTELEPHONEMUSEUM.COM,,,,,-95.40348,29.80099,5,1,1714 ASHLAND ST,HOUSTON,TX,77008,
8404800039,History Museums,image/jpg,demo_001.jpg,1995,TELEPHONE PIONEER MUSEUM,A54,712110,FRANK H WOODS TELEPHONE PIONEER MUSEUM,406 N CARANCAHUA ST,,CORPUS CHRISTI,TX,78401,78401,,,,,3618841067,,201312,0,0,0,-96.70213,40.75102,5,1,6120 INVERNESS RD,LINCOLN,NE,68512,
8404800723,Historical Societies,image/jpg,demo_001.jpg,2011,TERLINGUA PRESERVATION SOCIETY,T12,,TERLINGUA PRESERVATION SOCIETY,1512 PALOMINO RIDGE DR,,AUSTIN,TX,78733-6044,78733,,,,,,,201312,3,79177,27612,-103.18241,29.29099,5,4,PO BOX 47,BG BND NTL P,TX,79834,
8404801528,General Museums,image/jpg,demo_001.jpg,2012,TERRELL HERITAGE MUSEUM,A99,,TERRELL HERITAGE SOCIETY INC,207 N FRANCES ST,,TERRELL,TX,75160-2635,75160,,,,,9725246082,,201312,0,0,0,-96.27825,32.73767,5,3,207 N FRANCES ST,TERRELL,TX,75160,
8404801864,General Museums,image/jpg,demo_001.jpg,1971,TERRY COUNTY HERITAGE MUSEUM,A50,712110,TERRY COUNTY HERITAGE MUSEUM,PO BOX 1063,600 E CARDWELL ST,BROWNFIELD,TX,79316,79316,BROWNFIELD,TX,79316,79316,8066372467,,201412,0,0,0,-102.26838,33.17598,5,3,600 E CARDWELL ST,BROWNFIELD,TX,79316,
8404800058,General Museums,image/jpg,demo_001.jpg,,TEX RITTER MUSEUM,,,TEX RITTER MUSEUM,310 W PANOLA ST,,CARTHAGE,TX,75633,75633,,,,,9036936634,,,,,,-94.34228,32.15692,5,3,310 W PANOLA ST,CARTHAGE,TX,75633,
8404801614,Historical Societies,image/jpg,demo_001.jpg,1991,TEXANA LIVING HISTORY ASSOCIATION,A82,712120,TEXANA LIVING HISTORY ASSOCIATION,10119 CHIMNEY HILL LANE,,DALLAS,TX,75243-2308,75243,,,,,2149065792,HTTP://WWW.TEXANALIVINGHISTORY.ORG/,201409,0,0,0,-96.723,32.91638,5,1,10119 CHIMNEY HILL LN,DALLAS,TX,75243,
8404800937,General Museums,image/jpg,demo_001.jpg,1975,TEXANA MUSEUM AND LIBRARY ASSOCIATION,,712110,TEXANA MUSEUM AND LIBRARY ASSOCIATION,403 N WELLS STREET,,EDNA,TX,77957,77957,,,,,3617825431,,201412,0,0,0,-96.643,28.9752,5,3,403 N WELLS ST,EDNA,TX,77957,
8404801442,Historical Societies,image/jpg,demo_001.jpg,1971,TEXARKANA HISTORICAL SOCIETY AND MUSEUM,A80,,TEXARKANA HISTORICAL SOCIETY AND MUSEUM,PO BOX 2343,219 STATE LINE AVE,TEXARKANA,TX,75504-2343,75504,TEXARKANA,TX,75504-2343,75504,9037934831,HTTP://WWW.TEXARKANAMUSEUMS.ORG,201312,4,380791,295890,-94.04315,33.42175,5,1,219 STATE LINE AVE,TEXARKANA,TX,75504,
8404800068,General Museums,image/jpg,demo_001.jpg,,TEXARKANA MUSEUMS SYSTEM,,,TEXARKANA MUSEUMS SYSTEM,219 STATE LINE,,TEXARKANA,TX,75504-2343,75504,,,,,9037934831,HTTP://WWW.TEXARKANAMUSEUMS.ORG,,,,,-94.04315,33.42175,5,1,219 STATE LINE,TEXARKANA,TX,75504,
8404000538,General Museums,image/jpg,demo_001.jpg,1979,TEXAS & PACIFIC RAILWAY MUSEUM,A50,712110,TEXAS & PACIFIC RAILWAY MUSEUM,800 N WASHINGTON AVE,800 N WASHINGTON AVE,MARSHALL,TX,74743,74743,MARSHALL,TX,74743,74743,,,201212,0,0,0,-94.36726,32.5425,5,4,800 N WASHINGTON AVE,MARSHALL,TX,,
8404800454,General Museums,image/jpg,demo_001.jpg,2004,TEXAS AGRICULTURAL EDUCATION AND HERITAGE CENTER,A50,710000,TEXAS AGRICULTURAL EDUCATION AND HERITAGE CENTER,390 CORDOVA RD,,SEGUIN,TX,78155-0108,78155,,,,,8303790933,,201312,4,133345,133345,-97.9712,29.62996,5,4,390 CORDOVA RD,SEGUIN,TX,78155,
8404801579,Historical Societies,image/jpg,demo_001.jpg,1988,TEXAS AIR AND SPACE MUSEUM,A82,,TEXAS AIR AND SPACE MUSEUM INC,PO BOX 31535,10001 AMERICAN DR,AMARILLO,TX,79120-1535,79120,AMARILLO,TX,79120-1535,79120,8063359159,HTTP://WWW.TEXASAIRANDSPACEMUSEUM.ORG/,201312,6,1390139,1388979,-101.7137,35.21395,5,1,10001 AMERICAN DR,AMARILLO,TX,79120,
8404801683,General Museums,image/jpg,demo_001.jpg,1995,TEXAS AIR COMMAND MUSEUM,A50,712110,TEXAS AIR COMMAND MUSEUM INC,6956 BRIDGEMARKER DRIVE,,GRAND PRAIRIE,TX,75054-7272,75054,,,,,8174673616,,201312,0,0,0,-97.04703,32.60179,5,2,6956 BRIDGEMARKER DR,GRAND PRAIRI,TX,75054,
8404801410,History Museums,image/jpg,demo_001.jpg,,TEXAS AIR MUSEUM,A54,,TEXAS AIR MUSEUM INC,5508 COUNTY ROAD 7550,,LUBBOCK,TX,79424-6588,79424,,,,,8068284664,HTTP://WWW.THETEXASAIRMUSEUM.ORG,,,,,-101.93351,33.4522,5,2,5508 COUNTY ROAD 7550,LUBBOCK,TX,79424,
8404800061,General Museums,image/jpg,demo_001.jpg,,TEXAS AIR MUSEUM HANGER,,,TEXAS AIR MUSEUM HANGER,1234 99TH ST,,SAN ANTONIO,TX,78214,78214,,,,,2109779885,HTTP://WWW.TEXASAIRMUSEUM.ORG,,,,,-98.47724,29.3403,5,1,1234 99TH ST,SAN ANTONIO,TX,78214,
8404800025,General Museums,image/jpg,demo_001.jpg,,TEXAS AND MILITARY MEMORIES,,,TEXAS AND MILITARY MEMORIES,2180 REESE ST,,LACKLAND AFB,TX,78236,78236,,,,,2106708035,,,,,,-98.61085,29.38119,5,2,2180 REESE ST,LACKLAND AFB,TX,78236,
8404801508,General Museums,image/jpg,demo_001.jpg,1979,TEXAS AND SOUTHWESTERN CATTLE RAISERS FOUNDATION,A50,712110,TEXAS AND SOUTHWESTERN CATTLE RAISERS FOUNDATION,1600 GENDY ST,,FORT WORTH,TX,76107-4062,76107,,,,,8173328551,HTTP://WWW.CATTLERAISERSMUSEUM.ORG,201312,6,2590369,554671,-97.36924,32.74382,5,1,1600 GENDY ST,FORT WORTH,TX,76107,
8404800526,Historical Societies,image/jpg,demo_001.jpg,2007,TEXAS ARMED FORCES HISTORICAL SOCIETY,A84,813410,TEXAS ARMED FORCES HISTORICALSOCIETY INC,2116 PALM CASTLE D,,LEAGUE CITY,TX,77573,77573,,,,,,,201312,3,45032,45032,-95.25939,29.42364,5,2,1508 W SEALY ST,ALVIN,TX,77511,
8404800584,Historical Societies,image/jpg,demo_001.jpg,1973,TEXAS ARTISTS MUSEUM SOCIETY,A50,712110,TEXAS ARTISTS MUSEUM SOCIETY,3501 CULTURAL CENTER DR,,PORT ARTHUR,TX,77642,77642,,,,,,,201412,0,0,0,-93.94821,29.92646,5,1,3501 CULTURAL CENTER DR,PORT ARTHUR,TX,77642,
